time	V_out_model
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.43E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.44E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.45E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	0.999999
1.46E-05	1
1.46E-05	1
1.46E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.47E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.48E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.49E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.50E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.51E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.52E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.53E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.54E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.55E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.56E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.57E-05	1
1.58E-05	1
1.58E-05	1
1.58E-05	1
1.58E-05	1
1.58E-05	1
